"objectId","createdAt","updatedAt","userId","activityType","coinChangeAmt","rewardId","pointRewardId","rewardDescription","rewardLongDescription","rewardTotalCountAfterAction","vendorId"
"l6HyCaDE6l","03/16/2013 22:34:24","03/16/2013 22:34:24","8iqU4GzOmS","Scanned Reward","1","qRl2XNAiBY","","Free ultrasonic facial treatment","Receive a free ultrasonic facial treatment after 10 ultrasonic facial treatment purchases","1","ouACEsyKPZ"
"HjsLvOZZgj","03/16/2013 22:36:03","03/16/2013 22:36:03","9xkaw852yX","Scanned Reward","1","qRl2XNAiBY","","Free ultrasonic facial treatment","Receive a free ultrasonic facial treatment after 10 ultrasonic facial treatment purchases","1","ouACEsyKPZ"
"GAbQRnJVPS","03/16/2013 22:59:14","03/16/2013 22:59:14","w7mmmlRyKY","Scanned Reward","1","NktBzbfEte","","$15 voucher","Receive $15 off on purchase after spending $15 here 7 times","1","JgKJjchnPw"
"ZRiKIjMWn6","03/16/2013 23:00:34","03/16/2013 23:00:34","w7mmmlRyKY","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get 1 free round of golf or 20 free game credits for every 10 rounds of golf","1","IqH3s4MaBS"
"5p8B64cYQt","03/16/2013 23:03:43","03/16/2013 23:03:43","8iqU4GzOmS","Scanned Reward","1","bEeyoYHrYD","","Free bubble tea","Receive a free bubble tea after 10 bubble tea purchases","1","17tRvXolJf"
"CjX4fh3I9V","03/16/2013 23:04:16","03/16/2013 23:04:16","8iqU4GzOmS","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get 1 free round of golf or 20 free game credits for every 10 rounds of golf","1","IqH3s4MaBS"
"HPB8VCMSHJ","03/17/2013 00:52:51","03/17/2013 00:52:51","BH7hwnMKkm","Facebook Invite Friends","1","","","","","",""
"9DvIgixH8Y","03/17/2013 00:56:31","03/17/2013 00:56:31","tcSBwmsiBA","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"wxzwTom14O","03/17/2013 03:34:38","03/17/2013 03:34:38","32BDJeK2Bo","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","5","KePt2apWWd"
"5UTiSGbBDI","03/17/2013 03:34:45","03/17/2013 03:34:45","32BDJeK2Bo","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","5","KePt2apWWd"
"rjiQqPmqtr","03/17/2013 04:14:36","03/17/2013 04:14:36","wJlrw0QIhq","Sign Up","10","","","","","",""
"VPeOP3lli4","03/17/2013 19:49:07","03/17/2013 19:49:07","8TRd5EKwjx","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","10","KePt2apWWd"
"aWkoMpRgDn","03/17/2013 19:49:09","03/17/2013 19:49:09","8TRd5EKwjx","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","10","KePt2apWWd"
"0xa2bkbLHj","03/17/2013 20:31:22","03/17/2013 20:31:22","GL8sx6unej","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"CHYR0LoyG6","03/17/2013 20:31:26","03/17/2013 20:31:26","GL8sx6unej","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"AD7wV5WNZe","03/18/2013 02:02:10","03/18/2013 02:02:10","CiZaRFVWYf","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"fdeIfiTWqX","03/18/2013 02:02:20","03/18/2013 02:02:20","CiZaRFVWYf","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"Tizr6edvGv","03/18/2013 18:27:10","03/18/2013 18:27:10","FEdQNOS4Js","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"DAbRLxk8kc","03/18/2013 18:27:13","03/18/2013 18:27:13","FEdQNOS4Js","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"3z7bBZECyV","03/18/2013 18:39:59","03/18/2013 18:39:59","Vsj6TFQJWn","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"iSFzviDPrB","03/18/2013 18:40:04","03/18/2013 18:40:04","Vsj6TFQJWn","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","8","KePt2apWWd"
"PlYrUz7u4V","03/18/2013 18:54:58","03/18/2013 18:54:58","9xkaw852yX","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","5","lqNj2MI9YZ"
"btIt6hIxNO","03/18/2013 19:09:46","03/18/2013 19:09:46","ND5GhAW911","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"mmlkIqSssb","03/18/2013 19:47:33","03/18/2013 19:47:33","nPKSpj7gjs","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","9","KePt2apWWd"
"od4QW85Xn4","03/18/2013 19:47:35","03/18/2013 19:47:35","nPKSpj7gjs","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","11","KePt2apWWd"
"CuasH923Ll","03/18/2013 19:47:54","03/18/2013 19:47:54","vCBKQBnpuI","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"JsKfn9EmU3","03/18/2013 19:47:55","03/18/2013 19:47:55","ljHIQBSpXF","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"5Bo8okbkHe","03/18/2013 19:47:58","03/18/2013 19:47:58","vCBKQBnpuI","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"ypyLsFSxK6","03/18/2013 19:48:01","03/18/2013 19:48:01","ljHIQBSpXF","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"pysaFXzsPK","03/18/2013 20:44:33","03/18/2013 20:44:33","1A0Oxq1Wh3","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","6","KePt2apWWd"
"cLqwOFFQoP","03/18/2013 20:44:39","03/18/2013 20:44:39","1A0Oxq1Wh3","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"1XB53fTNs2","03/18/2013 20:45:20","03/18/2013 20:45:20","1A0Oxq1Wh3","Redeemed Reward","","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","","KePt2apWWd"
"035gih8qIj","03/18/2013 23:30:35","03/18/2013 23:30:35","bqeuS0xGRj","Sign In with Facebook","10","","","","","",""
"JbJ2SlpKL2","03/18/2013 23:54:51","03/18/2013 23:54:51","9xkaw852yX","Facebook Invite Friends","5","","","","","",""
"M8rbRlEnIK","03/19/2013 00:58:54","03/19/2013 00:58:54","28Al5Yun5T","Sign In with Facebook","10","","","","","",""
"Dyb0McpFnZ","03/19/2013 02:10:09","03/19/2013 02:10:09","YQy7tVl4kG","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"88CXuen73H","03/19/2013 02:10:11","03/19/2013 02:10:11","YQy7tVl4kG","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"3Vb3jG9IeL","03/19/2013 02:25:02","03/19/2013 02:25:02","9xkaw852yX","Facebook Invite Friends","3","","","","","",""
"2DEszXLcjC","03/19/2013 02:59:22","03/19/2013 02:59:22","KQVVcpY5CR","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"7sZZIaKMuJ","03/19/2013 02:59:25","03/19/2013 02:59:25","KQVVcpY5CR","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","4","KePt2apWWd"
"6L1tDTD2bG","03/19/2013 03:30:24","03/19/2013 03:30:24","fp1ZSAtGPw","Sign In with Facebook","10","","","","","",""
"bX3URxh6i2","03/19/2013 03:49:30","03/19/2013 03:49:30","YUR4kiIxUL","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"r0H8LQ1MZ7","03/19/2013 03:49:33","03/19/2013 03:49:33","YUR4kiIxUL","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"2Z0fbkYwXA","03/19/2013 03:50:02","03/19/2013 03:50:02","YUR4kiIxUL","Redeemed Reward","","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","","KePt2apWWd"
"pdRxvZsfZO","03/19/2013 03:50:20","03/19/2013 03:50:20","gDfwKhYSMs","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","4","KePt2apWWd"
"dfEKywQgzp","03/19/2013 03:50:28","03/19/2013 03:50:28","gDfwKhYSMs","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"eEEJ7mvXLt","03/19/2013 17:31:40","03/19/2013 17:31:40","9xkaw852yX","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","6","lqNj2MI9YZ"
"N65f4oi0s2","03/19/2013 18:29:26","03/19/2013 18:29:26","Vsj6TFQJWn","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"qXf4z5bJj3","03/19/2013 18:29:29","03/19/2013 18:29:29","Vsj6TFQJWn","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","9","KePt2apWWd"
"yw5mJMzipn","03/19/2013 19:03:00","03/19/2013 19:03:00","Rl4EjL8itI","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"xGd3WYX4mx","03/19/2013 19:03:08","03/19/2013 19:03:08","Rl4EjL8itI","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","5","KePt2apWWd"
"upPprx5CIp","03/19/2013 19:03:17","03/19/2013 19:03:17","3PS8HKvB0l","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"EtFdPUE49O","03/19/2013 19:03:21","03/19/2013 19:03:21","3PS8HKvB0l","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","6","KePt2apWWd"
"Sm1EscTmJ8","03/19/2013 19:03:34","03/19/2013 19:03:34","mSmsOXAWxZ","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"sojcAdpAjT","03/19/2013 19:03:40","03/19/2013 19:03:40","mSmsOXAWxZ","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","5","KePt2apWWd"
"tbFM4kaZBB","03/19/2013 21:42:08","03/19/2013 21:42:08","c9bnc0Kz1A","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","5","KePt2apWWd"
"bczce2QrnW","03/19/2013 21:42:11","03/19/2013 21:42:11","c9bnc0Kz1A","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","5","KePt2apWWd"
"KvO60fgUkf","03/20/2013 00:54:28","03/20/2013 00:54:28","ms01ILwdVl","Sign In with Facebook","10","","","","","",""
"YEG2xmyBUP","03/20/2013 01:52:34","03/20/2013 01:52:34","u5r7wQvpmI","Sign In with Facebook","10","","","","","",""
"teGb90utUG","03/20/2013 03:49:52","03/20/2013 03:49:52","qN0Egx9Qou","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"9UeOW2LuUX","03/20/2013 03:49:55","03/20/2013 03:49:55","qN0Egx9Qou","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"XlFzdxHtYg","03/20/2013 03:52:02","03/20/2013 03:52:02","qN0Egx9Qou","Redeemed Reward","","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","","KePt2apWWd"
"bCfW7LG7Qg","03/20/2013 03:56:10","03/20/2013 03:56:10","1A0Oxq1Wh3","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","7","KePt2apWWd"
"VJ7Ug8KayY","03/20/2013 03:56:11","03/20/2013 03:56:11","1A0Oxq1Wh3","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"OVsy1mqqxi","03/20/2013 18:48:29","03/20/2013 18:48:29","fW2S83YJow","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"DqL2Zc1tyM","03/20/2013 20:38:29","03/20/2013 20:38:29","uR7ffghfJk","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"ZNXBRQCD0P","03/20/2013 20:38:34","03/20/2013 20:38:34","uR7ffghfJk","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"uaNvvIC0p8","03/21/2013 02:19:56","03/21/2013 02:19:56","3vCoxybQka","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","5","KePt2apWWd"
"h7Wvc5Fr8D","03/21/2013 02:20:00","03/21/2013 02:20:00","3vCoxybQka","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","5","KePt2apWWd"
"2JuTaKa1hy","03/21/2013 18:45:46","03/21/2013 18:45:46","WVGFVp6mmY","Sign In with Facebook","10","","","","","",""
"uZqXTDZ02o","03/21/2013 18:45:54","03/21/2013 18:45:54","WVGFVp6mmY","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"2MWN4hk0Rc","03/21/2013 18:45:54","03/21/2013 18:45:54","WVGFVp6mmY","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"KTLOU3bFhd","03/21/2013 18:46:45","03/21/2013 18:46:45","cqHayBlIdg","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"WYivzNVSTd","03/21/2013 19:10:15","03/21/2013 19:10:15","oAf6nkAjqa","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"3FzVqxVf82","03/21/2013 19:10:58","03/21/2013 19:10:58","cOLJJ2P9JO","Sign In with Facebook","10","","","","","",""
"FPK7j6LJdU","03/21/2013 19:11:11","03/21/2013 19:11:11","oAf6nkAjqa","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"6kvk6robjU","03/21/2013 19:11:49","03/21/2013 19:11:49","cOLJJ2P9JO","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"3gT4a3G4SD","03/21/2013 19:11:52","03/21/2013 19:11:52","cOLJJ2P9JO","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"YkxudmGUsf","03/21/2013 19:20:00","03/21/2013 19:20:00","Ebk94n5wux","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","7","KePt2apWWd"
"BOwxIa0sTo","03/21/2013 19:20:03","03/21/2013 19:20:03","Ebk94n5wux","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","7","KePt2apWWd"
"2D4oGRc1Rq","03/21/2013 19:25:08","03/21/2013 19:25:08","Vsj6TFQJWn","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"RXrOrdraYT","03/21/2013 19:25:10","03/21/2013 19:25:10","Vsj6TFQJWn","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","10","KePt2apWWd"
"Y0Y7WgQ3ef","03/21/2013 19:37:50","03/21/2013 19:37:50","ltUhj0RfVg","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"XkmlkjzcGl","03/21/2013 19:57:13","03/21/2013 19:57:13","Vsj6TFQJWn","Redeemed Reward","","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","","KePt2apWWd"
"5I7wHthFFR","03/21/2013 19:57:20","03/21/2013 19:57:20","Vsj6TFQJWn","Redeemed Reward","","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","","KePt2apWWd"
"lxLMM4yRiY","03/21/2013 20:01:28","03/21/2013 20:01:28","VQOFTjbo1J","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"fK4HfVskje","03/21/2013 20:01:35","03/21/2013 20:01:35","VQOFTjbo1J","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"jmfyH5VYFG","03/22/2013 18:32:55","03/22/2013 18:32:55","IM4EsZWExU","Sign Up","10","","","","","",""
"46HzwG49sq","03/22/2013 19:04:39","03/22/2013 19:04:39","fipCF0unWP","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"7ZICncXzUA","03/22/2013 19:16:08","03/22/2013 19:16:08","ND5GhAW911","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"NcmD9g6MY1","03/22/2013 19:42:35","03/22/2013 19:42:35","gohB0E49bq","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","5","KePt2apWWd"
"9R72ZO34yS","03/22/2013 19:43:24","03/22/2013 19:43:24","gohB0E49bq","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","5","KePt2apWWd"
"8v2rB3GK47","03/23/2013 00:38:06","03/23/2013 00:38:06","G6iLMRZrMa","Redeemed PointReward","-10","","1UMTBe9wLo","Free cold dish","Costs 10 RewardCat Coins for a free cold dish with any purchase","","54Q65pu2KK"
"vA0lLjIg94","03/23/2013 02:19:10","03/23/2013 02:19:10","AEapfrclTS","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","7","KePt2apWWd"
"RtSiL7ra9X","03/23/2013 20:11:14","03/23/2013 20:11:14","KQVVcpY5CR","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","5","KePt2apWWd"
"WzWYGPAsel","03/23/2013 20:14:41","03/23/2013 20:14:41","8TRd5EKwjx","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","11","KePt2apWWd"
"WaSKvgeTXA","03/23/2013 21:44:28","03/23/2013 21:44:28","BH7hwnMKkm","Scanned Reward","1","jzcJJjzg8F","","Free haircut","Receive a free haircut after 3 hair color treatments","2","eP4WLioUEY"
"UNZ1JFbwQ1","03/23/2013 22:22:50","03/23/2013 22:22:50","BH7hwnMKkm","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","6","lqNj2MI9YZ"
"WBr7NPSull","03/23/2013 22:23:26","03/23/2013 22:23:26","9xkaw852yX","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","7","lqNj2MI9YZ"
"6viA5oXKvl","03/23/2013 23:40:49","03/23/2013 23:40:49","w7mmmlRyKY","Facebook Invite Friends","8","","","","","",""
"NR3Pr2pYG3","03/24/2013 00:13:54","03/24/2013 00:13:54","ElpUjw2ap7","Sign In with Facebook","10","","","","","",""
"vQehj2PDLb","03/24/2013 00:14:44","03/24/2013 00:14:44","bEwyFHM1AY","Sign In with Facebook","10","","","","","",""
"YxwmrW7gXC","03/24/2013 00:20:18","03/24/2013 00:20:18","BH7hwnMKkm","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"n2Gmv2DhzK","03/24/2013 00:21:19","03/24/2013 00:21:19","2LCjsCvJmk","Sign In with Facebook","10","","","","","",""
"Iyx7Up1p3I","03/24/2013 00:21:29","03/24/2013 00:21:29","2LCjsCvJmk","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"SITQ2kAzrU","03/24/2013 00:36:43","03/24/2013 00:36:43","Vk7Oeglz4e","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"MgCiWSJxnw","03/24/2013 01:27:17","03/24/2013 01:27:17","JJ5eIoSjYI","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"WuAF6I07lS","03/24/2013 01:41:23","03/24/2013 01:41:23","m3xzAQrX2o","Sign In with Facebook","10","","","","","",""
"x0rJe78lBd","03/24/2013 01:41:28","03/24/2013 01:41:28","m3xzAQrX2o","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"JzSm9NXbdN","03/24/2013 01:45:49","03/24/2013 01:45:49","xGA9xvpTkA","Sign In with Facebook","10","","","","","",""
"sZP8KJSoaq","03/24/2013 01:45:54","03/24/2013 01:45:54","xGA9xvpTkA","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"78jnWAn4fn","03/24/2013 02:45:08","03/24/2013 02:45:08","8ftlZSBNnw","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"Xqx9raQc7r","03/24/2013 02:46:37","03/24/2013 02:46:37","38qiGwKGl4","Sign In with Facebook","10","","","","","",""
"mruonTcZ4n","03/24/2013 05:39:03","03/24/2013 05:39:03","OrOJ4zjLkQ","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"MLyr6xf3Hu","03/24/2013 19:32:23","03/24/2013 19:32:23","DmMiJMqfpG","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","6","KePt2apWWd"
"bbG6wPzPy6","03/24/2013 19:33:21","03/24/2013 19:33:21","GL8sx6unej","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"c1jVrtCX18","03/24/2013 20:26:33","03/24/2013 20:26:33","BH7hwnMKkm","Redeemed PointReward","-10","","q9rtddsiHv","Free gift","Costs 10 RewardCat Coins for free gift (with any purchase)","","z4uIl2RJEb"
"hDjUVLvQQc","03/24/2013 21:15:51","03/24/2013 21:15:51","Q1nfFuaclW","Sign In with Facebook","10","","","","","",""
"d2V6JsAm6Q","03/24/2013 21:23:03","03/24/2013 21:23:03","Q1nfFuaclW","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"uoJJZSeQSW","03/24/2013 22:01:39","03/24/2013 22:01:39","EnkZGrlgzy","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"PvjltV5f0i","03/24/2013 22:18:31","03/24/2013 22:18:31","d1vsUOCqpx","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"L1V9NvbKrl","03/24/2013 22:30:46","03/24/2013 22:30:46","yRx5DRbC9w","Sign In with Facebook","10","","","","","",""
"aYpo9viiIT","03/24/2013 22:22:33","03/24/2013 22:22:33","lFWwe2rXC1","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"swfjv9HUvM","03/24/2013 22:33:25","03/24/2013 22:33:25","wJCzuybSMx","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"rmkNfyunZ1","03/24/2013 22:45:27","03/24/2013 22:45:27","Vsj6TFQJWn","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"OZRnB9rGbn","03/24/2013 22:45:31","03/24/2013 22:45:31","Vsj6TFQJWn","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"uzsJe5tubZ","03/24/2013 22:54:19","03/24/2013 22:54:19","8iqU4GzOmS","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","2","IqH3s4MaBS"
"hT6bR7TUIQ","03/24/2013 23:31:31","03/24/2013 23:31:31","o8tErfoPqO","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"FXyImlY9D4","03/24/2013 23:42:18","03/24/2013 23:42:18","Azb95DjTmN","Sign In with Facebook","10","","","","","",""
"k1lr0a1EIA","03/24/2013 23:42:28","03/24/2013 23:42:28","Azb95DjTmN","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"3AdmHayBKn","03/24/2013 23:59:41","03/24/2013 23:59:41","Ooblgd8wWe","Sign In with Facebook","10","","","","","",""
"TU9E0MXe85","03/24/2013 23:59:51","03/24/2013 23:59:51","Ooblgd8wWe","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"1qd8p5fqYB","03/25/2013 00:04:10","03/25/2013 00:04:10","wKtm10D9u0","Sign Up","10","","","","","",""
